173453349,byronxu,2,532989361,jameslee04,2,,,,
99516693,yuhuaguo,4,95384959,OppoDfshow,2,,,,
439649076,gov88999,9,22344603,doubleaf,2,,,,
49312499,nexon_ni,5,7016882,caotcs,2,,,,
294186191,yunzaitianshang,1,133588491,huangyonghua,2,,,,
35377638,rashidkang,1,538760744,shengzhaozhang,2,,,,
155039898,dajiashuo,1,136905818,lixiaoming,2,,,,
473436338,Tax_CCP,29,489040376,Wobugan,2,,,,
76273126,Sophy923,1,41286625,LostAbaddon,2,,,,
113850629,Loccyone,1,538800215,wangdayong123,2,,,,
276394061,gustbbztdh,1,136509566,TomHsiung,2,,,,
152174647,agostic,1,381448879,sivav5,2,,,,
325601665,quanmaibreadV5,6,58415935,vrsrini,2,,,,
46858134,Waterhiking,3,111717905,hulielie08,2,,,,
123151726,EsmirMilavic,3,129780503,jadeyulin,2,,,,
546649764,53crzkpiv,1,261746411,slian2004,2,,,,
507601294,ilovebigcarrot,1,61352115,myxia,2,,,,
272675959,my8friends,2,43657563,guoxia,2,,,,
508959566,_0816271446171,14,267566497,ysshang,2,,,,
14853904,amingardi,1,97626916,wanzeecn,2,,,,
477580593,hyang1989,1,113914667,bxd_wzq,2,,,,
545832995,honeylee10,2,207331388,di5zhang,2,,,,
256322730,_xskylight,3,353142132,yulinlang,2,,,,
380865861,AlenKarabegovic,6,356254399,ChinaNews24,2,,,,
281128122,UrbanRelations,9,237795587,Bill__Chen,2,,,,
103548466,lihengzhang,5,17755386,dychan,2,,,,
143011058,LaiDanran,3,25229992,shizhao,2,,,,
12858552,freeurmind,1,296677358,woshiwodi,2,,,,
265106466,stephenking66,2,147492959,xiongchumo,2,,,,
313970984,trumploo,3,23745726,acepor,2,,,,
44293698,wuhjian,1,477328649,383843852088,2,,,,
104788670,fabio0119,1,206129541,dasher1979,2,,,,
131027334,straightbar,8,50591178,mls3026489,2,,,,
206055645,weifalai,1,112735312,rayhu,2,,,,
49693637,mynamexu,11,263634074,nannvjianrong,2,,,,
418508585,hglm01,1,224160948,awawolf,2,,,,
482254956,xian_nv,6,537373091,PeoplesDaily_,2,,,,
26690198,dance_code,1,120566753,cfeush1,2,,,,
251531310,youlantj,7,64591736,goosheng,2,,,,
236970251,maoomao,3,143174630,stingzou,2,,,,
540509827,ttalkfree,3,17422440,tyouke,2,,,,
538928545,Krebs103024,1,88392855,igorc166,2,,,,
495552098,audra_ang,5,254438910,xubeifang,2,,,,
544994385,5qupbmoki,1,89104737,amnizia,2,,,,
546901743,a7bwvm,1,44449586,zhengzhili,2,,,,
15323485,majunhui,1,201135000,chenshuwei,2,,,,
537303122,6z1uic,1,156668708,haro130,2,,,,
546152504,alarfeng,1,421051137,tom2009cn,2,,,,
510029223,X57602522,1,42507939,kxx1993,2,,,,
543733746,hzzm84nk,1,531384093,flyinging,2,,,,
477815500,woxinfeixang,2,537965607,aotui123,2,,,,
531193227,sumer11997744,1,197700394,3tui,2,,,,
482360560,KissingerInst,3,509928215,NonVitalTooth,2,,,,
538931307,194vcs58,1,139231615,rangzen333,2,,,,
111503019,cuiym210,1,16960935,duojian120204,2,,,,
544475691,66pydq,1,472445165,Velaciela,2,,,,
94475608,meizi2061,4,485553602,digitalboy,2,,,,
259795925,XuPeiGermany,8,210853196,Shane_Gao,2,,,,
534911301,44r7py8,1,514010813,jefflibjcn,2,,,,
542479957,wx02wlep,1,136996167,GhostZodick,2,,,,
141824473,anmeng1234,4,165877558,anhuibengbu27,2,,,,
131428338,icheeseU,2,400174438,iceage_999,2,,,,
99720414,HarmonieDerWelt,8,218274158,Jack_Kuan,2,,,,
541577611,9hjma3xc,1,49035132,Wxz0909,2,,,,
33462545,yapphenghui,8,523098050,xilai12,2,,,,
91755643,xcityonfire,4,399193224,wangliyong33,2,,,,
52400490,barbaduo,15,6624512,iSingle,2,,,,
101975363,tjitian,10,220992713,liqy32,2,,,,
170681905,hansheng23,1,161612510,liveshenzhen,2,,,,
171875953,chnmo,7,13943202,Dylen_s,2,,,,
49911679,khmusic_air,13,196142447,yeahwang,2,,,,
522105163,dgfjbh,1,139060076,yanhuang2d,2,,,,
143810986,dw_china,6,110159288,gjxk,1,,,,
519436061,SylviaIsBravo,3,21504622,b2d,1,,,,
458968176,Mr_MikeX,1,291758386,marycattle1223,1,,,,
84365463,lss007,10,535544572,aigo1949,1,,,,
542364047,akinakou,1,252810959,IWJ_KB_SPTR,1,,,,
304861047,eason19901,4,91843458,iamqide,1,,,,
444513720,Kissdou,4,16367286,GlobalPost,1,,,,
546610215,1nunltus,1,16608336,kyleykim,1,,,,
533698153,codyking83,1,124894337,5ONICE,1,,,,
518498742,Brand_peng,3,75753844,shellcmd,1,,,,
444610110,DelDong,1,49788172,Mr_Chutzpah,1,,,,
230897429,ooparts0924,4,136288132,lindseyhilsum,1,,,,
15349777,leafyoung,1,45613426,intermezzo0475,1,,,,
531942552,rfvtgby,28,22121929,stopardi,1,,,,
302481758,jjx01,2,498669165,NoraKane2,1,,,,
97647204,ericeriksonng,1,206252309,chinahands,1,,,,
333893952,fengqingyuehu,2,307519266,couscousqueen,1,,,,
236933750,G__M__R,8,63923066,y2kcatman,1,,,,
68301669,Wallace_2012,5,105385124,mfhk_naomi,1,,,,
543204172,0dmkq09j,1,245288168,dwaynedeng,1,,,,
538712925,daisyliu4,1,760096,cowcfj,1,,,,
118838969,HuPing1,10,27819656,Halibutron,1,,,,
23063222,wx0,1,128076527,masterankerich,1,,,,
25127244,teachwonna,5,17531673,wmxue,1,,,,
245384781,ark_wan,2,27810354,rjwile,1,,,,
115246002,Rockies_2011,9,29584065,noeliasophia,1,,,,
373707193,handongdong_DOZ,2,89797086,Ben_Duronio,1,,,,
232784707,Koi_Ivi,1,239026022,bySamRo,1,,,,
104121592,hujintao_real,3,127896978,mamtabadkar,1,,,,
545603751,hasyzxvw,1,57529949,nostay,1,,,,
70137954,yingdyingd,1,66556546,daijian,1,,,,
525045371,huang_qifan,1,130292442,Vividken,1,,,,
546105096,GzFeihen,1,92422657,ificanknow,1,,,,
59424564,SianHerbert,1,549193330,maskiln,1,,,,
265300516,Monifer11,6,91577336,NichollsandCo,1,,,,
63691059,AndyECR,3,154034748,whomustang,1,,,,
110310951,zhouyeah,1,100454563,CPofCN,1,,,,
359580449,janetevan1,3,27057915,inxian,1,,,,
49038860,HengHe,2,112924896,Lpaging,1,,,,
60218483,honnee70,7,351788041,albaxj,1,,,,
471018249,Willian_Hawk,1,437850736,hotline1982,1,,,,
122378092,sheyiping,1,26245525,T090324,1,,,,
202116241,hulaosan,4,96328567,sparklybIue,1,,,,
45362093,veiniw,5,20483464,assisterah,1,,,,
150950350,zhbq,4,194565567,ActivartAdv,1,,,,
478215448,gxh086,1,105073498,jqdeng,1,,,,
109298632,jchang_22079,5,2796501,Hengzer,1,,,,
541349547,7c0wige,1,466494465,imyajkc,1,,,,
100101679,zslang,1,375432275,dynamicmailuk,1,,,,
253914144,tommymeila,1,440775163,tristawwang,1,,,,
127972704,2012yy,1,117452042,murasakint,1,,,,
39225387,kingoracle,4,550441479,wangyichen666,1,,,,
342582742,shanxiwbj,2,525304868,shuibianlaoniu,1,,,,
31418313,k_kica,1,143607680,KTSF26,1,,,,
23325983,MDLufie,1,366753687,Knight_Street,1,,,,
120446481,magicleonl,3,98541261,shannanshui,1,,,,
76545591,xiaohei798,1,200066409,bingohandjive,1,,,,
216980301,PowerDia,1,91789863,jimmywood2009,1,,,,
408265143,sqzyh,2,16300407,yanghuawawa,1,,,,
541841972,0cfj9ly,1,535989660,hulei2408,1,,,,
327873967,qiwenlu,2,340776907,kaciemiura,1,,,,
544675009,ccpstxtw,1,266023176,rusnewscn,1,,,,
478490600,gzldx,1,54594148,joneilnyt,1,,,,
259318887,giulia_mazza,1,191470797,sanser888,1,,,,
402545757,struggle2012,1,190448244,Caijingnewsrss,1,,,,
104826532,tigervvv,1,108631068,ECFRheadlines,1,,,,
121645226,chenpokong,2,138424709,csg1012,1,,,,
204335059,linghaobo,1,532002067,tuxinguo,1,,,,
28527406,bigman510,3,213141435,PennyHuangcn,1,,,,
208217695,li_zinan,2,42381955,alieninlondon,1,,,,
305005061,Renee339,4,298445970,rabiaaaaaaaaaa,1,,,,
481741252,zengyinng1980,1,32847868,illxf,1,,,,
543230677,2gyaz341u,1,464289467,ngrict,1,,,,
444544734,weptuiguang,1,142218878,hlkalin,1,,,,
492966790,echocm7272,1,329293094,InteractivExpat,1,,,,
539405715,ac8w7l,1,198137626,slzhu1987,1,,,,
524221036,c338ki_selina,1,23584280,ruizhu0329,1,,,,
172509769,BobFu4China,2,482832812,av8djun,1,,,,
315231542,XueEric,1,522213746,wangzhengt,1,,,,
186648159,yi_zhe,15,222091005,13StreetMuse,1,,,,
128936139,ZHONGGUORENQUAN,11,62562852,jerrychucn,1,,,,
131580022,H_Fantong,2,137606670,chenyanping,1,,,,
17594983,cantonese,8,412826922,Twin7Peaks,1,,,,
538399104,mmhkvn,2,492230652,_537495650414,1,,,,
235941339,zxd123,4,426787025,dainaipo,1,,,,
399423241,Vivianqn,1,401442713,firefrei1,1,,,,
353710357,frankshang,1,212047746,amelindaztghp,1,,,,
10375952,cranecn,1,52672897,gavinwt,1,,,,
101147393,baotagen,2,21412279,dorjiwangchuk,1,,,,
52022600,Pulse_me,1,42590425,jimbinc,1,,,,
79214343,nutnutwin,1,462575243,ylovey528,1,,,,
59534043,uGalaxy,4,541143817,bjthxy,1,,,,
517496708,ppb6494,3,167419922,matisaksk,1,,,,
89175366,gluckhorse,6,183955690,Stroipubl,1,,,,
126046442,macintoshintel,6,464527416,starperdik,1,,,,
260069204,yzlinh,1,481618053,vangogh_studio,1,,,,
45621635,howonenet,1,429340049,simpi_p4_flud,1,,,,
37871907,apollooqm,4,347828261,skloshin,1,,,,
161504458,wagkids,3,397286064,_Va_al_,1,,,,
216297541,jxxglh,3,322825312,ChesterLive,1,,,,
542558078,5FeetBird,1,517074038,haoya1968,1,,,,
47606787,xingyingchao,1,59485834,henryheyuan,1,,,,
382592033,jiersL,1,17039888,langliang,1,,,,
44495541,bermudezlievano,1,505143839,collectnews,1,,,,
54158138,ntobontobon,1,110318579,yishu1987,1,,,,
543279196,qsbat,1,137250761,on12am,1,,,,
65779808,fw8pf9b,1,2617111,linglingfa,1,,,,
68056767,sohchinese,5,271078684,bertmscruggs,1,,,,
40568465,fxxkmao,3,21998314,mowbrayjackson,1,,,,
540834630,iamyid,1,49007192,mackiesmama,1,,,,
37938987,8peihru,1,534576728,iamlbn,1,,,,
350637175,huaizhao,1,201669619,_Skylite_,1,,,,
134116367,GFWFUCKGCD,1,120981369,NewsRuNovosti,1,,,,
328471800,Moyisen,1,314319240,Jinskanna,1,,,,
77922567,sxzyabcd,3,165381878,XianNews,1,,,,
539527628,minzhuzhongguo,4,271484040,newsruALL,1,,,,
90612507,cqa1qvh,1,122033711,bqbd,1,,,,
544921017,chongguocai,1,388213933,xinghuo64,1,,,,
85525617,vannesshao1,1,207572271,GlobalTvit,1,,,,
540001324,khowgeesiang,1,139727839,WoodenHarp,1,,,,
540070728,gpfmail,1,281686979,ChenxxooYou,1,,,,
97380459,ym336,1,525084666,BenMaloneyHI,1,,,,
418435564,nagaoka1969,3,93518802,joycedudu,1,,,,
220680639,rensangjia,5,157895111,bjTrending,1,,,,
468327331,azurewood,3,91250223,zyinghai,1,,,,
498143636,ruanzhonghua666,3,191017334,tomcatan,1,,,,
59091866,_935885081059,1,16649558,ranjanxroy,1,,,,
263360435,Fdashuai,2,406367602,J599,1,,,,
215337838,ChinaNewsCn,7,14611645,tschang,1,,,,
272206213,jeep5042david,1,14646998,zhlsk,1,,,,
457199435,justinfuyun,3,28762327,khalilr,1,,,,
538705434,QshNoah,1,48465189,Sys83hallux,1,,,,
107909373,03ns2z7,1,133786600,rayleeeee,1,,,,
244992820,liberation1st,3,159047426,juse1617,1,,,,
108240133,YLBSR,1,276318403,dingayi,1,,,,
245365545,T_7,7,43134077,worldsolicitude,1,,,,
134667049,Nectarineimp,1,36922376,yqhbp,1,,,,
49864446,na_sheishei,26,16105647,vincicat,1,,,,
542606791,soaringtodd,1,15830446,oldrev,1,,,,
52941510,guxiaojun53,2,512063166,MadameNYC9,1,,,,
148502049,behrman914,2,541807911,Fatloon9,1,,,,
213926753,DwnewsDWnews,6,14300559,siriuz,1,,,,
89622334,szsasa12432268,2,2485731,handaoliang,1,,,,
219045313,texifter,3,80499311,jackie_4756,1,,,,
15140589,discovertext,3,547421886,PersimmonShu,1,,,,
544466111,StuartWShulman,2,9908392,msjessies,1,,,,
17567078,3l82gp1,2,176132425,raphear,1,,,,
544175887,heqian,2,333602430,xines_cat,1,,,,
525351450,TZZzzzzzo,2,83530964,6mh,1,,,,
327893300,wangqingzhi,2,28911640,Buxoro,1,,,,
190867605,newwave0991,2,50988436,0skarzzz,1,,,,
140787321,gynix,4,107695238,changanxian,1,,,,
543582591,RachelLoial,2,405748558,wayying,1,,,,
99893964,Flavie2527,2,34428741,par_si_fal,1,,,,
493235944,xiasinet,2,204187989,zoutian,1,,,,
373412058,Roy_Ren_Yi,2,215853187,lxdream,1,,,,
152936797,tczs191,2,35219547,hnjhj,1,,,,
476989552,chao_song,2,15339145,henryhill33,1,,,,
524576078,wyjs2009,2,468083798,hirepengmei,1,,,,
129392960,Arundahti,3,120246426,tappetimorandi,1,,,,
101662378,bimawen,2,32570310,thomasyoungl,1,,,,
49580825,yujie89,4,109181929,sky0001,1,,,,
475740015,XiaYeliang,2,175148948,YanzhaoYang,1,,,,
20644232,byl5976107,2,529225255,tangluwen1,1,,,,
544141301,salageee,2,213216800,liyuqi89,1,,,,
438155125,mmnanren,2,54762091,soyolaoqiang,1,,,,
232474992,ganjianglaoma,3,336525641,ConnieSGuan,1,,,,
265383048,AlphaWen2011,2,531969222,lisache95702332,1,,,,
25664201,bent61,2,514955183,news163feed,1,,,,
380396820,dning1,3,259506041,liqiangyun,1,,,,
258207523,haoshezhitu,4,350958562,lindayueh,1,,,,
60899875,beijinghome,2,436760024,allengu081,1,,,,
45745304,laihingkit,2,430701014,htz555,1,,,,
91661819,craigxy,10,419590176,CarminePrimaver,1,,,,
439738206,caichu88,2,191230526,BenjaminRamm,1,,,,
11910912,hyhy0063,2,427428369,linjiatea,1,,,,
468144465,Jaqi,4,53046561,wgywsh,1,,,,
50318382,jmdwg0,2,213210914,tingenshun,1,,,,
111316371,cnfeiyang,2,126039346,jinzhaoyoujiu,1,,,,
473540501,AndreaPira,3,7342422,wangtian,1,,,,
399345539,lanxuejingling,5,85491815,zhongdao123,1,,,,
126274683,914777219,2,9095292,limesonline,1,,,,
539703283,shinshiwakokoro,3,53907981,yezuhao,1,,,,
543307154,5gaq4yk9,2,136342898,chenqitang,1,,,,
44557921,zachary_zhong,4,442017310,nowhereman530,1,,,,
29994840,hhjj98,4,17593071,nuochan,1,,,,
452081900,TheEIU,3,473548831,SparkleDarlings,1,,,,
410375753,isbsabi,2,52608555,notyetcult,1,,,,
30025950,frebestwiter,4,238850157,mylionheart1111,1,,,,
534982777,joker_rocker,2,36327407,htTweets,1,,,,
206247856,3r5bb5c,2,371773466,guy_herbert,1,,,,
131985680,TheEIU_China,5,28054893,NYU_Moo,1,,,,
1469691,jizhiguang,2,390877186,mmmmmxia,1,,,,
238169051,Leomgz,2,258255753,plum_blossom_r,1,,,,
15098076,pierrepetrelli,2,143070548,zydxt,1,,,,
347144526,davidasl,2,19961170,equalsone,1,,,,
143382744,dontttletmedown,3,50347967,Wanqiu,1,,,,
754807,wecache,2,17936397,blogtd,1,,,,
505848959,glif,2,548364624,wgqixian,1,,,,
134818985,Sissi_Chen0615,2,3700831,twijean,1,,,,
47089479,EMfocus,2,82616029,aliea99,1,,,,
78761555,forumgz,4,66755411,liulixin,1,,,,
166916033,CHRDnet,2,549270849,duyuechao,1,,,,
275815769,Francois_Bougon,2,40168294,hanjiangli2000,1,,,,
323778172,CLQcn,2,38143865,AxShu,1,,,,
538899179,helloxyz425,2,198907743,NAPA8,1,,,,
539898410,394qbk,2,235190786,itsmeAmarelle,1,,,,
3512101,PatrickZixian,2,110144702,Scales_CHN,1,,,,
479380543,niubi,3,536360071,Yuhuaizhou,1,,,,
99674138,xovien,2,136932019,Reafves,1,,,,
392432442,wy06194,7,46926407,dengyong,1,,,,
513257361,LV1583,2,241780265,si_fi_,1,,,,
24129666,cleverfish123,3,91817376,HolyCwind,1,,,,
88604545,chengdujin,3,40176350,ehou,1,,,,
373166103,du_zhuan,2,255486091,whild365,1,,,,
43530233,zhaoj927,2,105507712,Siudei,1,,,,
54753556,whofeword,2,116607336,canadamarksun,1,,,,
138265937,qyt_V,2,36094062,Alosetronforme,1,,,,
543907688,chinageek1,3,70852847,abcannn,1,,,,
49086243,MinghuiYao1,2,33407976,libra889,1,,,,
18427516,ArtNext,2,19171574,jimsway,1,,,,
7163922,tayhe,2,42337579,rui7905,1,,,,
22897818,naryao,4,224046382,xiaorui_liang,1,,,,
258381561,free_POC,2,40372920,YamLeung,1,,,,
263080801,yato20110220,2,97705924,wang28064,1,,,,
50571841,xinhugo,2,200788682,111hewitt,1,,,,
106299546,jbbox,2,178422534,perrylink,1,,,,
40001734,wangchuanshi,5,21749093,steinmuller,1,,,,
100380199,lifeixiong,3,49025317,eulian605,1,,,,
542937604,theleon1224,5,187485964,foolerzhang,1,,,,
163789031,2j476y2xr,2,25974152,prashantrao,1,,,,
192785007,skyperkloze,4,184513423,MengDebin,1,,,,
526377930,BeijingBling,2,144817238,love1017best,1,,,,
90919722,chow_yy,2,28325584,itellsya,1,,,,
209548845,RocLee77,4,116499657,wangjunping,1,,,,
125581153,dumingrong,2,94327249,zhaoweitian,1,,,,
48621160,SonjaJovan,2,489311924,bj3002,1,,,,
69206474,mikewolfxyou,2,132432186,_SZO,1,,,,
91947178,iplabbear,2,531397721,380790899,1,,,,
99871007,1984to1776,3,532039626,ShiningWong,1,,,,
96012031,Kuddray,2,368026004,onlysilly,1,,,,
16542687,creadersnet,7,213340870,benbaden,1,,,,
116686278,Sonja_Jo,2,19052060,starzp,1,,,,
19644874,gongyaobin,3,256914607,zhizime,1,,,,
2518321,songjiepeng,2,54411353,hkgfu,1,,,,
46055800,CDT,2,31378379,LinuxRock,1,,,,
245580208,XinChen_dust,9,517560738,ailiting,1,,,,
85875473,kuankuangg,8,517550901,skyword70,1,,,,
445408161,CDTChinese,5,252120841,yangpeng_china,1,,,,
542746095,718635018,3,434866635,SamsonWlsh,1,,,,
328040830,5niod3sd,2,15660324,billwucn,1,,,,
539846089,michele_mosca,2,90152662,adouf,1,,,,
540443198,ds8hht39,2,4146331,skyloper,1,,,,
312510583,4g74j6c,2,122391972,T_Seed,1,,,,
114480224,Leiguwu,2,45156764,SafenZhai,1,,,,
49000047,LeonSYC,7,62853431,malcsp76,1,,,,
19864231,tatamama,2,138810654,cuixinye,1,,,,
156961481,postgoto,2,56287170,jasonkumi,1,,,,
254369346,msttnmbvlihcn,3,137041926,ThePressProject,1,,,,
229534977,godscream163,2,61353651,KiddoTo,1,,,,
97620761,kevinishia,2,488073924,cc11111wy,1,,,,
145989636,wzx0727,2,235115215,milleguan,1,,,,
18653991,lu0s,2,20840415,relax410,1,,,,
52432134,CN_RT,2,102403330,mono_Ra,1,,,,
245194755,yanyiwu,2,119713728,8jj,1,,,,
20269766,doctor8888,7,450375342,hans_hao,1,,,,
201296659,Chassit,2,117997569,kisMisser,1,,,,
542841429,ismybook,3,137998677,cap_pp,1,,,,
100506067,8sgksvm,2,496967108,news_cn,1,,,,
135836022,yindeyi,3,546907610,may_amu,1,,,,
104457342,GYTV,2,550261496,zhangwei0736,1,,,,
7071372,ispinel,5,19817589,shiqianlu,1,,,,
498594054,nevercry,2,50395941,eternalRock,1,,,,
10024052,xipxopzhu,4,107150348,NIAOREN80,1,,,,
541917744,Beichen,3,221743698,winrygrant,1,,,,
370119482,aq3218,2,533932526,Yss_033,1,,,,
105180173,WaltYuan,2,6433582,mybeky,1,,,,
175773196,enoooone,2,24426957,Valebrokk,1,,,,
31651803,Ponorka_cn,2,36663471,mwlind,1,,,,
237614433,dulao5,3,43246875,qhgy,1,,,,
132392428,groccl,2,162984754,wolluo,1,,,,
20492059,giveupdeath,2,52434120,yuanwei158,1,,,,
542346237,WeiSkiy,2,53946473,clearlate,1,,,,
48657376,dovkfqc8i,2,100989223,zhangzenghui,1,,,,
486956615,marxistcom,2,12476452,wdd2007,1,,,,
536104699,tobiermann,4,119698019,zhoubo1988,1,,,,
21417104,SoundOfHopeAUT,2,391784662,amsonchan,1,,,,
36624360,paristechreview,2,51706544,Yan_Y,1,,,,
61770575,ahaofz,2,286729664,manasarovar1,1,,,,
401187681,ahchyan,2,550261571,wecanh,1,,,,
160476012,changxinyu1234,2,71758381,VOADongFang,1,,,,
632433,russel053,2,88212750,BroderickZhang,1,,,,
185719308,thecarol,2,15267283,zuon,1,,,,
413178508,jayszh63,2,47604278,velvet1983,1,,,,
521317264,bingtan309,2,235053040,dylankissane,1,,,,
171601052,hige_pro,13,15082784,wangyii,1,,,,
44386311,USTPoliSciProf,3,38632974,1958LosersClub,1,,,,
127861507,bci_,2,21088691,angefennell,1,,,,
441807171,lidake007,3,26975819,isaacchangwang,1,,,,
5756122,zyself,2,68161454,zhouyilu,1,,,,
414465148,crabol,8,89684695,ijmiro,1,,,,
534226815,novaniemi,8,327484803,djfxtrader,1,,,,
281438144,23vu52,2,30427881,gaochunhui,1,,,,
458520279,SimonMrC,2,14259159,Transition,1,,,,
254934549,yihanzhang9213,2,17382174,fuyukoz,1,,,,
514142108,xiaojiu74,4,99304508,11virus,1,,,,
445134051,wupeisheng,6,134333556,rol_z,1,,,,
540833580,zhaodanghan,2,526511004,evtuspoh,1,,,,
251425763,geslde1,2,400502209,maowei529,1,,,,
34649481,Lonnie_Bird,2,14290494,andyhan,1,,,,
48915619,frank11285,4,75797367,dandrezner,1,,,,
75728430,stuart983,2,30876711,maminyi,1,,,,
6785462,bxqsuo,2,536300241,tianyi930,1,,,,
154479746,zhangshuo,2,284774490,BruceOrwall,1,,,,
541748508,gioiaditauro,2,206966921,wwwxxxhhh,1,,,,
282643059,2im6fwrco,2,24674124,gadyepstein,1,,,,
539958952,jacopogiliberto,3,17391901,kofreestyler,1,,,,
413016186,4d8o9yqx,2,468684771,_ZhangLi,1,,,,
43175535,HifonNgan,3,65600318,c06658,1,,,,
378918547,mtwirth,2,550254143,RaymondoHuang,1,,,,
21884769,subix4,3,12314712,francis_tm,1,,,,
224279237,wine_pimp,2,17579431,spignal,1,,,,
239987919,liaowangxizang,2,549302623,yujingzhilian,1,,,,
354902237,ethanguillen,2,321334028,Hope_follower,1,,,,
324570399,hkgrace2012,2,85984250,yibinzhou,1,,,,
18406452,damienics,3,539155005,Norahii1,1,,,,
529508503,donacamp,2,6758382,xfameng,1,,,,
276257052,PlantsFENG,2,180778936,AstroProfundis,1,,,,
52688390,nepotist,2,349817494,christopherdh90,1,,,,
298162236,AhQjingshen,3,223379294,tianyige,1,,,,
69872348,ChinaLetter,2,18277878,Qiushi_Gu,1,,,,
286466793,ibaobei,2,288269417,Twerypard,1,,,,
105989119,mhopp7,2,33827762,zhangyu19860305,1,,,,
16288136,ChinaGeeks,2,54442379,Charles0802,1,,,,
105498795,melissakchan,2,540505224,shenhuijian,1,,,,
3184411,CitizenRight,3,95676695,andrewolf117,1,,,,
38876446,fisherman,2,48289117,WLYeung,1,,,,
109492075,fanfou110,2,490200799,Livyvv,1,,,,
150877596,wjl820411,2,54550735,neverxu,1,,,,
474846717,Jessica_ET,2,246018008,thomasokoenig,1,,,,
541680429,zhb8104151,4,11303812,reshaw,1,,,,
315058683,xiaoliutongxie,2,16038752,zeming,1,,,,
43654274,changchun8620,7,385287223,FourTeethCN,1,,,,
432057677,aiww,11,109003931,asAspirin,1,,,,
541745095,CaaKMGL,2,621443,moriyama,1,,,,
9677102,cebw2dcv,2,103723326,yichai_xy,1,,,,
540774237,chenyi1976,2,54555477,pfreedom,1,,,,
51612665,ddcxh077n,2,134753324,narutonerv,1,,,,
271290121,carlzyy,2,534227625,hailun8964,1,,,,
451850583,MaureenMo87,2,41947107,Coldliang,1,,,,
51849142,Kingsley_Jun,3,463926055,lanrongzhi,1,,,,
532047929,pbanik,2,1992461,fishjar,1,,,,
238109820,joefhan6,2,482659509,lynnmice,1,,,,
44267149,MeetChina,1,339465066,seaofsunflowers,1,,,,
126659405,zaobaochina,1,20450982,JoeXu,1,,,,
96931485,AsherHo,1,218497234,ajax_lee,1,,,,
541469446,chenhong3333,2,550151836,lavonono,1,,,,
394610981,6x6pupwp9,2,231805682,snoophh,1,,,,
249950257,Balitaph,2,122760708,bpagliaro,1,,,,
541214515,you201102,9,14090974,renhao,1,,,,
20242523,h6hkf9no5,2,71988074,ccaattww,1,,,,
136942448,damilkman,2,215154468,NiAgalloy,1,,,,
101647054,crillevuorenmaa,2,52600843,leonmail,1,,,,
140533163,mterrycooke,3,102839462,twidoggie,1,,,,
127183700,liuliu623,2,544428369,cr_19781,1,,,,
111798358,TechFrom,6,112391508,gongfuwang,1,,,,
528226939,yangharrylg,4,137240910,seiyagg,1,,,,
6035422,EarlRogue,5,296780586,hiths,1,,,,
15804278,JohnAHope,2,117750938,EnsonQiu,1,,,,
521063772,luogl,3,17751597,Ratoo,1,,,,
242833670,linpincai,2,313027675,moke520,1,,,,
476431998,kolekili,2,16224675,jordanpouille,1,,,,
26745928,liroyal123,2,107002719,jiayouo,1,,,,
489377360,alix001,3,112343630,Batterytired,1,,,,
503084290,brushwang,2,7323672,dixy0,1,,,,
47575998,frankiezq,2,328536668,htanyu,1,,,,
483045809,reiayanami0001,3,85699374,ciciatc,1,,,,
207830574,Jonathan_Fanara,2,21491032,XiongJia,1,,,,
256880151,viewfromhk,2,13956662,fravel,1,,,,
14371485,gaoxianghaoma,2,2786701,williamlong,1,,,,
500385306,veritech,2,90030796,yifan19xx,1,,,,
363347519,rosalindlinlin,2,322647022,wuyagege,1,,,,
42050190,EpochTimesNY,2,36049352,leemokid,1,,,,
131852073,FengHaiTao,2,206985924,Rat1984,1,,,,
89146163,xijinping,2,95348240,Witness64,1,,,,
538680357,tangxuepeng,2,132218667,jusun2000,1,,,,
117899448,ti8305r1,3,244505957,WhimDonna,1,,,,
531852260,ericbeebo,2,20913207,tomzhi,1,,,,
368385472,boildeddock,2,59104769,SplinterSunrise,1,,,,
47910929,fthj1976,4,245836638,redshadowlu,1,,,,
421613292,allenhqj,2,17112448,MinKaka,1,,,,
538761710,qqq222ppp,2,93185566,sui_kato,1,,,,
22893077,zhoulingman1986,3,22897269,burtosa,1,,,,
96036679,HelloRocky,2,18284707,StonyWang,1,,,,
201963437,sunsetpriest,2,29720462,willakira,1,,,,
37414567,HanssCN,3,542543858,Neal_yung,1,,,,
535616520,jinchang_,2,28077730,vicch,1,,,,
354749737,35k7ww,2,17266085,sylviahui,1,,,,
463948741,bill_qiu,3,435681959,xiechao1211,1,,,,
475623102,dixiaoer,2,26201472,ianjbeattie,1,,,,
30406480,Just1nFake,2,18232866,e2loki,1,,,,
295487211,dpluokk,2,43517605,8QQ,1,,,,
79393816,nicholasvchen,2,56967720,taniabranigan,1,,,,
89349124,maxiaopeng,4,547126296,dada_free,1,,,,
73295496,_mermer,8,11435242,atuka,1,,,,
269775253,Didi_Diora,3,200928870,Kirinwei,1,,,,
337262622,VivLittleViv,2,48414347,Jasper1029,1,,,,
538123928,xim517,2,18355193,felixmon,1,,,,
316310495,thinkread2012,2,548345540,cnfaint,1,,,,
51715385,freecomeon,10,123439727,luxiaozh,1,,,,
116362130,Countrywind,2,35440540,Martin0418,1,,,,
251020132,austin31600,2,69778259,ahxxm,1,,,,
